SSPscen;region;technology;vehicleType;subsectorL3;subsectorL2;subsectorL1;sector;level;2020;2030;2040;2050;2100;2150
SSP5;CAZ;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;CHA;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;DEU;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;ECE;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;ECS;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;ENC;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;ESC;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;ESW;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;EWN;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;FRA;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;JPN;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;LAM;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;MEA;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;NEN;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;NES;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;OAS;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;REF;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;SSA;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;UKI;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP5;USA;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;CAZ;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;CHA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;8.33E-01;6.25E-01;4.17E-01;3.40E-01;3.40E-01
SDP;DEU;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;ECE;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;ECS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;ENC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;ESC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;ESW;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;EWN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;FRA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;IND;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;JPN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;9.74E-01;9.47E-01;4.96E-01;4.96E-01
SDP;LAM;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;9.92E-01;9.92E-01
SDP;MEA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;NEN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;NES;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;OAS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;REF;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;SSA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;UKI;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;CAZ;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;CHA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;8.33E-01;6.25E-01;4.17E-01;3.40E-01;3.40E-01
SDP_EI;DEU;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;ECE;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;ECS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;ENC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;ESC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;ESW;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;EWN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;FRA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;IND;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;JPN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;9.74E-01;9.47E-01;4.96E-01;4.96E-01
SDP_EI;LAM;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;9.92E-01;9.92E-01
SDP_EI;MEA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;NEN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;NES;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;OAS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;REF;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;SSA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;UKI;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_MC;CAZ;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;7.44E-01;7.44E-01
SDP_MC;CHA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;4.17E-01;3.12E-01;2.08E-01;1.70E-01;1.70E-01
SDP_MC;DEU;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.56E-01;5.56E-01
SDP_MC;ECE;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.81E-01;5.81E-01
SDP_MC;ECS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.95E-01;5.95E-01
SDP_MC;ENC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.00E-01;5.00E-01
SDP_MC;ESC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.95E-01;5.95E-01
SDP_MC;ESW;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.95E-01;5.95E-01
SDP_MC;EWN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.56E-01;5.56E-01
SDP_MC;FRA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;5.95E-01;5.95E-01
SDP_MC;IND;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;8.47E-01;6.94E-01;6.61E-01;6.61E-01
SDP_MC;JPN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.37E-01;4.73E-01;2.48E-01;2.48E-01
SDP_MC;LAM;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;4.96E-01;4.96E-01
SDP_MC;MEA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_MC;NEN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;8.50E-01;8.50E-01
SDP_MC;NES;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;7.44E-01;7.44E-01
SDP_MC;OAS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;8.50E-01;8.50E-01
SDP_MC;REF;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;7.44E-01;7.44E-01
SDP_MC;SSA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;7.44E-01;7.44E-01
SDP_MC;UKI;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;6.76E-01;6.76E-01
SDP_RC;CAZ;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;CHA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;8.33E-01;6.25E-01;4.17E-01;3.40E-01;3.40E-01
SDP_RC;DEU;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;ECE;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;ECS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;ENC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;ESC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;ESW;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;EWN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;FRA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;IND;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;JPN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;9.74E-01;9.47E-01;4.96E-01;4.96E-01
SDP_RC;LAM;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;9.92E-01;9.92E-01
SDP_RC;MEA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;NEN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;NES;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;OAS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;REF;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;SSA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;UKI;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP1;CAZ;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;CHA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;7.00E-01;4.00E-01;1.00E-01;1.00E-01;1.00E-01
SSP1;DEU;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;ECE;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;ECS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;ENC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;ESC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;ESW;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;EWN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;FRA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;IND;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;6.50E-01;3.00E-01;1.00E-01;1.00E-01
SSP1;JPN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;LAM;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;MEA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;NEN;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;NES;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;OAS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;REF;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;SSA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP1;UKI;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;7.50E-01;5.00E-01;1.00E-01;1.00E-01
SSP2;CAZ;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;1.00E+00;8.50E-01;7.00E-01;1.00E-01;1.00E-01
SSP2;CHA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E+00;7.00E-01;4.00E-01;1.00E-01;1.00E-01;1.00E-01
